date_time,speed,lane,auto
2020-10-1515:01:12,80,0,1
2020-10-1515:01:13,80,0,1
2020-10-1515:01:14,80,0,1
2020-10-1515:01:15,80,0,1
2020-10-1515:01:16,,0,1
2020-10-1515:01:17,80,0,1
2020-10-1515:01:18,80,0,1
2020-10-1515:01:19,,0,1
2020-10-1515:01:20,,0,1
2020-10-1515:01:21,82,0,1
2020-10-1515:01:22,82,0,1
2020-10-1515:01:23,82,0,1
2020-10-1515:01:24,,0,1
2020-10-1515:01:25,,0,1
2020-10-1515:01:26,85,0,1
2020-10-1515:01:27,85,0,1
2020-10-1515:01:28,86,0,1
2020-10-1515:01:29,86,0,1
2020-10-1515:01:30,4,0,1
2020-10-1515:01:31,,0,1
2020-10-1515:01:32,,0,1
2020-10-1515:01:33,88,0,1
2020-10-1515:01:34,89,0,1
2020-10-1515:01:35,4,0,1
2020-10-1515:01:36,90,0,1
2020-10-1515:01:37,90,0,1
2020-10-1515:01:38,90,0,1
2020-10-1515:01:39,90,0,1
2020-10-1515:01:40,90,0,1
2020-10-1515:01:41,90,0,1
2020-10-1515:01:42,90,0,1
2020-10-1515:01:43,90,0,1
2020-10-1515:01:44,90,0,1
2020-10-1515:01:45,90,0,1
2020-10-1515:01:46,90,0,1
2020-10-1515:01:47,90,0,1
2020-10-1515:01:48,90,0,1
2020-10-1515:01:49,90,0,1
2020-10-1515:01:50,,0,1
2020-10-1515:01:51,92,0,1
2020-10-1515:01:52,94,0,1
2020-10-1515:01:53,94,0,1
2020-10-1515:01:54,95,0,1
2020-10-1515:01:55,6,0,1
2020-10-1515:01:56,5,0,1
2020-10-1515:01:57,94,0,1
2020-10-1515:01:58,,0,1
2020-10-1515:01:59,92,0,1
2020-10-1515:02:00,,0,1
2020-10-1515:02:01,,0,1
2020-10-1515:02:02,,0,1
2020-10-1515:02:03,91,0,1
2020-10-1515:02:04,90,0,1
2020-10-1515:02:05,90,0,1
2020-10-1515:02:06,90,0,1
