date_time,speed,lane,auto,lane_white_avg,lane_green_avg,auto_white_avg,auto_green_avg
2020-10-0610:58:06,,0,0,0,0,0,0
2020-10-0610:58:07,,0,0,0,0,0,0
2020-10-0610:58:07,,0,0,0,0,0,0
2020-10-0610:58:07,,0,0,0,0,0,0
2020-10-0610:58:08,,0,0,0,0,0,0
2020-10-0610:58:08,,0,0,0,0,0,0
2020-10-0610:58:08,,0,0,0,0,0,0
2020-10-0610:58:09,,0,0,0,0,0,0
2020-10-0610:58:09,,0,0,0,0,0,0
2020-10-0610:58:09,,0,0,0,0,0,0
2020-10-0610:58:10,,0,0,0,0,0,0
2020-10-0610:58:10,,0,0,0,0,0,0
2020-10-0610:58:10,,0,0,0,0,0,0
2020-10-0610:58:11,,0,0,0,0,0,0
2020-10-0610:58:11,,0,0,0,0,0,0
2020-10-0610:58:11,,0,0,0,0,0,0
2020-10-0610:58:12,,0,0,0,0,0,0
2020-10-0610:58:12,,0,0,0,0,0,0
2020-10-0610:58:12,,0,0,0,0,0,0
2020-10-0610:58:13,,0,0,0,0,0,0
2020-10-0610:58:13,,0,0,0,0,0,0
2020-10-0610:58:13,,0,0,0,0,0,0
2020-10-0610:58:14,,0,0,0,0,0,0
2020-10-0610:58:14,,0,0,0,0,0,0
2020-10-0610:58:14,,0,0,0,0,0,0
2020-10-0610:58:15,,0,0,0,0,0,0
2020-10-0610:58:15,,0,0,0,0,0,0
2020-10-0610:58:15,,0,0,0,0,0,0
2020-10-0610:58:16,,0,0,0,0,0,0
2020-10-0610:58:16,,0,0,0,0,0,0
2020-10-0610:58:16,,0,0,0,0,0,0
2020-10-0610:58:17,,0,0,0,0,0,0
2020-10-0610:58:17,,0,0,0,0,0,0
2020-10-0610:58:17,,0,0,0,0,0,0
2020-10-0610:58:18,,0,0,0,0,0,0
2020-10-0610:58:18,,0,0,0,0,0,0
2020-10-0610:58:18,,0,0,0,0,0,0
2020-10-0610:58:19,,0,0,0,0,0,0
2020-10-0610:58:19,,0,0,0,0,0,0
2020-10-0610:58:19,,0,0,0,0,0,0
2020-10-0610:58:20,,0,0,0,0,0,0
2020-10-0610:58:20,,0,0,0,0,0,0
2020-10-0610:58:20,,0,0,0,0,0,0
2020-10-0610:58:21,,0,0,0,0,0,0
2020-10-0610:58:21,,0,0,0.0273,0,0,0
2020-10-0610:58:21,,0,0,0.0273,0,0,0
2020-10-0610:58:22,,0,0,0.1618,0,0,0
2020-10-0610:58:22,,0,0,0.0282,0,0,0
2020-10-0610:58:22,,0,0,0.0282,0,0,0
2020-10-0610:58:23,,0,0,0.0287,0,0,0
2020-10-0610:58:23,,0,0,0,0,0,0
2020-10-0610:58:23,,0,0,0,0,0,0
2020-10-0610:58:24,,0,0,0,0,0,0
2020-10-0610:58:24,,0,0,0,0,0,0
2020-10-0610:58:24,,0,0,0,0,0,0
2020-10-0610:58:25,,0,0,0,0,0,0
2020-10-0610:58:25,,0,0,0,0,0,0
2020-10-0610:58:25,,0,0,0,0,0,0
2020-10-0610:58:26,,0,0,0,0,0,0
2020-10-0610:58:26,,0,0,0.2195,0,0,0
2020-10-0610:58:26,,0,0,0.2195,0,0,0
2020-10-0610:58:27,,0,0,0.2195,0,0,0
2020-10-0610:58:27,,0,0,0,0,0,0
2020-10-0610:58:27,,0,0,0,0,0,0
2020-10-0610:58:28,,0,0,0,0,0,0
2020-10-0610:58:28,,0,0,0,0,0,0
2020-10-0610:58:28,,0,0,0,0,0,0
2020-10-0610:58:29,,0,0,0,0,0,0
2020-10-0610:58:29,,0,0,0,0,0,0
2020-10-0610:58:29,,0,0,0,0,0,0
2020-10-0610:58:30,,0,0,0,0,0,0
2020-10-0610:58:30,,0,0,0.0288,0,0,0
2020-10-0610:58:30,,0,0,0.0288,0,0,0
2020-10-0610:58:31,,0,0,0.0288,0,0,0
2020-10-0610:58:31,,0,0,0,0,0,0
2020-10-0610:58:31,,0,0,0,0,0,0
2020-10-0610:58:32,,0,0,0,0,0,0
2020-10-0610:58:32,,0,0,0,0,0,0
2020-10-0610:58:32,,0,0,0,0,0,0
2020-10-0610:58:33,,0,0,0,0,0,0
2020-10-0610:58:33,,0,0,0.0564,0,0,0
2020-10-0610:58:33,,0,0,0.0564,0,0,0
2020-10-0610:58:34,,0,0,0.0564,0,0,0
2020-10-0610:58:34,,0,0,0,0,0,0
2020-10-0610:58:34,,0,0,0,0,0,0
2020-10-0610:58:35,,0,0,0,0,0,0
2020-10-0610:58:35,,0,0,0,0,0,0
2020-10-0610:58:35,,0,0,0,0,0,0
2020-10-0610:58:36,,0,0,0,0,0,0
2020-10-0610:58:36,,0,0,0,0,0,0
2020-10-0610:58:36,,0,0,0,0,0,0
2020-10-0610:58:37,,0,0,0,0,0,0
2020-10-0610:58:37,,0,0,0,0,0,0
2020-10-0610:58:37,,0,0,0,0,0,0
2020-10-0610:58:38,,0,0,0,0,0,0
2020-10-0610:58:38,,0,0,0,0,0,0
2020-10-0610:58:38,,0,0,0,0,0,0
2020-10-0610:58:39,,0,0,0,0,0,0
2020-10-0610:58:39,,0,0,0.0825,0,0,0
2020-10-0610:58:39,,0,0,0.0825,0,0,0
2020-10-0610:58:40,,0,0,0.0825,0,0,0
2020-10-0610:58:40,,0,0,0,0,0,0
2020-10-0610:58:40,,0,0,0,0,0,0
2020-10-0610:58:41,,0,0,0,0,0,0
2020-10-0610:58:41,,0,0,0,0,0,0
2020-10-0610:58:41,,0,0,0,0,0,0
2020-10-0610:58:42,,0,0,0,0,0,0
2020-10-0610:58:42,,0,0,0,0,0,0
2020-10-0610:58:42,,0,0,0,0,0,0
2020-10-0610:58:43,,0,0,0,0,0,0
2020-10-0610:58:43,,0,0,0.1926,0,0,0
2020-10-0610:58:43,,0,0,0.2205,0,0,0
2020-10-0610:58:44,,0,0,0.2205,0,0,0
2020-10-0610:58:44,,0,0,0,0,0,0
2020-10-0610:58:44,,0,0,0,0,0,0
2020-10-0610:58:45,,0,0,0,0,0,0
2020-10-0610:58:45,,0,0,0,0,0,0
2020-10-0610:58:45,,0,0,0,0,0,0
2020-10-0610:58:46,,0,0,0,0,0,0
2020-10-0610:58:46,,0,0,0,0,0,0
2020-10-0610:58:46,,0,0,0,0,0,0
2020-10-0610:58:47,,0,0,0,0,0,0
2020-10-0610:58:47,,0,0,0,0,0,0
2020-10-0610:58:47,,0,0,0,0,0,0
2020-10-0610:58:48,,0,0,0,0,0,0
2020-10-0610:58:48,,0,0,0,0,0,0
2020-10-0610:58:48,,0,0,0,0,0,0
2020-10-0610:58:49,,0,0,0,0,0,0
2020-10-0610:58:49,,0,0,0,0,0,0
2020-10-0610:58:49,,0,0,0,0,0,0
2020-10-0610:58:50,,0,0,0,0,0,0
2020-10-0610:58:50,,0,0,0,0,0,0
2020-10-0610:58:50,,0,0,0,0,0,0
2020-10-0610:58:51,,0,0,0,0,0,0
2020-10-0610:58:51,,0,0,0,0,0,0
2020-10-0610:58:51,,0,0,0,0,0,0
2020-10-0610:58:52,,0,0,0,0,0,0
2020-10-0610:58:52,,0,0,0,0,0,0
2020-10-0610:58:52,,0,0,0,0,0,0
2020-10-0610:58:53,,0,0,0,0,0,0
2020-10-0610:58:53,,0,0,0.0299,0,0,0
2020-10-0610:58:53,,0,0,0.0299,0,0,0
2020-10-0610:58:54,,0,0,0.0299,0,0,0
2020-10-0610:58:54,,0,0,0,0,0,0
2020-10-0610:58:54,,0,0,0,0,0,0
2020-10-0610:58:55,,0,0,0,0,0,0
2020-10-0610:58:55,,0,0,0,0,0,0
2020-10-0610:58:55,,0,0,0,0,0,0
2020-10-0610:58:56,,0,0,0,0,0,0
2020-10-0610:58:56,,0,0,0,0,0,0
2020-10-0610:58:56,,0,0,0,0,0,0
2020-10-0610:58:57,,0,0,0,0,0,0
2020-10-0610:58:57,,0,0,0,0,0,0
2020-10-0610:58:57,,0,0,0,0,0,0
2020-10-0610:58:58,,0,0,0,0,0,0
2020-10-0610:58:58,,0,0,0,0,0,0
2020-10-0610:58:58,,0,0,0,0,0,0
2020-10-0610:58:59,,0,0,0,0,0,0
2020-10-0610:58:59,,0,0,0,0,0,0
2020-10-0610:58:59,,0,0,0,0,0,0
2020-10-0610:59:00,,0,0,0,0,0,0
2020-10-0610:59:00,,0,0,0,0,0,0
2020-10-0610:59:00,,0,0,0,0,0,0
2020-10-0610:59:01,,0,0,0,0,0,0
2020-10-0610:59:01,,0,0,0,0,0,0
2020-10-0610:59:01,,0,0,0,0,0,0
2020-10-0610:59:02,,0,0,0,0,0,0
2020-10-0610:59:02,,0,0,0,0,0,0
2020-10-0610:59:02,,0,0,0,0,0,0
2020-10-0610:59:03,,0,0,0,0,0,0
2020-10-0610:59:03,,0,0,0,0,0,0
2020-10-0610:59:03,,0,0,0,0,0,0
2020-10-0610:59:04,,0,0,0,0,0,0
2020-10-0610:59:04,,0,0,0.6066,0,0,0
2020-10-0610:59:04,,0,0,0.6323,0,0,0
2020-10-0610:59:05,,0,0,0.6321,0,0,0
2020-10-0610:59:05,,0,0,0,0,0,0
2020-10-0610:59:05,,0,0,0,0,0,0
2020-10-0610:59:06,,0,0,0,0,0,0
2020-10-0610:59:06,,0,0,0,0,0,0
2020-10-0610:59:06,,0,0,0,0,0,0
2020-10-0610:59:07,,0,0,0,0,0,0
2020-10-0610:59:07,,0,0,0.0279,0,0,0
2020-10-0610:59:07,,0,0,0.0279,0,0,0
2020-10-0610:59:08,,0,0,0.0292,0,0,0
2020-10-0610:59:08,,0,0,0,0,0,0
2020-10-0610:59:08,,0,0,0,0,0,0
2020-10-0610:59:09,,0,0,0,0,0,0
2020-10-0610:59:09,,0,0,0,0,0,0
2020-10-0610:59:09,,0,0,0,0,0,0
2020-10-0610:59:10,,0,0,0,0,0,0
2020-10-0610:59:10,,0,0,0,0,0,0
2020-10-0610:59:10,,0,0,0,0,0,0
2020-10-0610:59:11,,0,0,0,0,0,0
2020-10-0610:59:11,,0,0,0,0,0,0
2020-10-0610:59:11,,0,0,0,0,0,0
2020-10-0610:59:12,,0,0,0,0,0,0
2020-10-0610:59:12,,0,0,0,0,0,0
2020-10-0610:59:12,,0,0,0,0,0,0
2020-10-0610:59:13,,0,0,0,0,0,0
2020-10-0610:59:13,,0,0,0,0,0,0
2020-10-0610:59:13,,0,0,0,0,0,0
2020-10-0610:59:14,,0,0,0,0,0,0
2020-10-0610:59:14,,0,0,0,0,0,0
2020-10-0610:59:14,,0,0,0,0,0,0
2020-10-0610:59:15,,0,0,0,0,0,0
2020-10-0610:59:15,,0,0,0,0,0,0
2020-10-0610:59:15,,0,0,0,0,0,0
2020-10-0610:59:16,,0,0,0,0,0,0
2020-10-0610:59:16,,0,0,0,0,0,0
2020-10-0610:59:16,,0,0,0,0,0,0
2020-10-0610:59:17,,0,0,0,0,0,0
2020-10-0610:59:17,,0,0,0,0,0,0
2020-10-0610:59:17,,0,0,0,0,0,0
2020-10-0610:59:18,,0,0,0,0,0,0
2020-10-0610:59:18,,0,0,0,0,0,0
2020-10-0610:59:18,,0,0,0,0,0,0
2020-10-0610:59:19,,0,0,0,0,0,0
2020-10-0610:59:19,,0,0,0,0,0,0
2020-10-0610:59:19,,0,0,0,0,0,0
2020-10-0610:59:20,,0,0,0,0,0,0
2020-10-0610:59:20,,0,0,0,0,0,0
2020-10-0610:59:20,,0,0,0,0,0,0
2020-10-0610:59:21,,0,0,0,0,0,0
2020-10-0610:59:21,,0,0,0,0,0,0
2020-10-0610:59:21,,0,0,0,0,0,0
2020-10-0610:59:22,,0,0,0,0,0,0
2020-10-0610:59:22,,0,0,0,0,0,0
2020-10-0610:59:22,,0,0,0,0,0,0
2020-10-0610:59:23,,0,0,0,0,0,0
2020-10-0610:59:23,,0,0,0,0,0,0
2020-10-0610:59:23,,0,0,0,0,0,0
2020-10-0610:59:24,,0,0,0,0,0,0
2020-10-0610:59:24,,0,0,0,0,0,0
2020-10-0610:59:24,,0,0,0,0,0,0
2020-10-0610:59:25,,0,0,0,0,0,0
2020-10-0610:59:25,,0,0,0.1378,0,0,0
2020-10-0610:59:25,,0,0,0.1135,0,0,0
2020-10-0610:59:26,,0,0,0.1135,0,0,0
2020-10-0610:59:26,,0,0,0,0,0,0
2020-10-0610:59:26,,0,0,0,0,0,0
2020-10-0610:59:27,,0,0,0,0,0,0
2020-10-0610:59:27,,0,0,0,0,0,0
2020-10-0610:59:27,,0,0,0,0,0,0
2020-10-0610:59:28,,0,0,0,0,0,0
2020-10-0610:59:28,,0,0,0,0,0,0
2020-10-0610:59:28,,0,0,0,0,0,0
2020-10-0610:59:29,,0,0,0,0,0,0
2020-10-0610:59:29,,0,0,0,0,0,0
2020-10-0610:59:29,,0,0,0,0,0,0
2020-10-0610:59:30,,0,0,0,0,0,0
2020-10-0610:59:30,,0,0,0,0,0,0
2020-10-0610:59:30,,0,0,0,0,0,0
2020-10-0610:59:31,,0,0,0,0,0,0
2020-10-0610:59:31,,0,0,0,0,0,0
2020-10-0610:59:31,,0,0,0,0,0,0
2020-10-0610:59:32,,0,0,0,0,0,0
2020-10-0610:59:32,,0,0,0,0,0,0
2020-10-0610:59:32,,0,0,0,0,0,0
2020-10-0610:59:33,,0,0,0,0,0,0
2020-10-0610:59:33,,0,0,0,0,0,0
2020-10-0610:59:33,,0,0,0,0,0,0
2020-10-0610:59:34,,0,0,0,0,0,0
2020-10-0610:59:34,,0,0,0.0578,0,0,0
2020-10-0610:59:34,,0,0,0.0578,0,0,0
2020-10-0610:59:35,,0,0,0.0578,0,0,0
2020-10-0610:59:35,,0,0,0,0,0,0
2020-10-0610:59:35,,0,0,0,0,0,0
2020-10-0610:59:36,,0,0,0,0,0,0
2020-10-0610:59:36,,0,0,0,0,0,0
2020-10-0610:59:36,,0,0,0,0,0,0
2020-10-0610:59:37,,0,0,0,0,0,0
2020-10-0610:59:37,,0,0,0,0,0,0
2020-10-0610:59:37,,0,0,0,0,0,0
2020-10-0610:59:38,,0,0,0,0,0,0
2020-10-0610:59:38,,0,0,0,0,0,0
2020-10-0610:59:38,,0,0,0,0,0,0
2020-10-0610:59:39,,0,0,0,0,0,0
2020-10-0610:59:39,,0,0,0,0,0,0
2020-10-0610:59:39,,0,0,0,0,0,0
2020-10-0610:59:40,,0,0,0,0,0,0
2020-10-0610:59:40,,0,0,0,0,0,0
2020-10-0610:59:40,,0,0,0,0,0,0
2020-10-0610:59:41,,0,0,0,0,0,0
2020-10-0610:59:41,,0,0,0.0292,0,0,0
2020-10-0610:59:41,,0,0,0.0292,0,0,0
2020-10-0610:59:42,,0,0,0.0292,0,0,0
2020-10-0610:59:42,,0,0,0,0,0,0
2020-10-0610:59:42,,0,0,0,0,0,0
2020-10-0610:59:43,,0,0,0,0,0,0
2020-10-0610:59:43,,0,0,0,0,0,0
2020-10-0610:59:43,,0,0,0,0,0,0
2020-10-0610:59:44,,0,0,0,0,0,0
2020-10-0610:59:44,,0,0,0,0,0,0
2020-10-0610:59:44,,0,0,0,0,0,0
2020-10-0610:59:45,,0,0,0,0,0,0
2020-10-0610:59:45,,0,0,0,0,0,0
2020-10-0610:59:45,,0,0,0,0,0,0
2020-10-0610:59:46,,0,0,0,0,0,0
2020-10-0610:59:46,,0,0,0,0,0,0
2020-10-0610:59:46,,0,0,0,0,0,0
2020-10-0610:59:47,,0,0,0,0,0,0
2020-10-0610:59:47,,0,0,0,0,0,0
2020-10-0610:59:47,,0,0,0,0,0,0
2020-10-0610:59:48,,0,0,0,0,0,0
2020-10-0610:59:46,,0,0,0,0,0,0
2020-10-0610:59:46,,0,0,0,0,0,0
2020-10-0610:59:49,,0,0,0,0,0,0
2020-10-0610:59:49,,0,0,0,0,0,0
2020-10-0610:59:49,,0,0,0,0,0,0
2020-10-0610:59:50,,0,0,0,0,0,0
2020-10-0610:59:50,,0,0,0,0,0,0
2020-10-0610:59:50,,0,0,0,0,0,0
2020-10-0610:59:51,,0,0,0,0,0,0
2020-10-0610:59:51,,0,0,0,0,0,0
2020-10-0610:59:51,,0,0,0,0,0,0
2020-10-0610:59:52,,0,0,0,0,0,0
2020-10-0610:59:52,,0,0,0,0,0,0
2020-10-0610:59:52,,0,0,0,0,0,0
2020-10-0610:59:53,,0,0,0,0,0,0
2020-10-0610:59:53,,0,0,0,0,0,0
2020-10-0610:59:53,,0,0,0,0,0,0
2020-10-0610:59:54,,0,0,0,0,0,0
2020-10-0610:59:54,,0,0,0.0285,0,0,0
2020-10-0610:59:54,,0,0,0.0285,0,0,0
2020-10-0610:59:55,,0,0,0.0285,0,0,0
2020-10-0610:59:55,,0,0,0,0,0,0
2020-10-0610:59:55,,0,0,0,0,0,0
2020-10-0610:59:56,,0,0,0,0,0,0
2020-10-0610:59:56,,0,0,0,0,0,0
2020-10-0610:59:56,,0,0,0,0,0,0
2020-10-0610:59:57,,0,0,0,0,0,0
2020-10-0610:59:57,,0,0,0,0,0,0
2020-10-0610:59:57,,0,0,0,0,0,0
2020-10-0610:59:58,,0,0,0,0,0,0
2020-10-0610:59:58,,0,0,0,0,0,0
2020-10-0610:59:58,,0,0,0,0,0,0
2020-10-0610:59:59,,0,0,0,0,0,0
2020-10-0610:59:59,,0,0,0,0,0,0
2020-10-0610:59:59,,0,0,0,0,0,0
2020-10-0611:00:00,,0,0,0,0,0,0
2020-10-0611:00:00,,0,0,0,0,0,0
2020-10-0611:00:00,,0,0,0,0,0,0
2020-10-0611:00:01,,0,0,0,0,0,0
2020-10-0611:00:01,,0,0,0,0,0,0
2020-10-0611:00:01,,0,0,0,0,0,0
2020-10-0611:00:02,,0,0,0,0,0,0
2020-10-0611:00:02,,0,0,0,0,0,0
2020-10-0611:00:02,,0,0,0,0,0,0
2020-10-0611:00:03,,0,0,0,0,0,0
2020-10-0611:00:03,,0,0,0,0,0,0
2020-10-0611:00:03,,0,0,0,0,0,0
2020-10-0611:00:04,,0,0,0,0,0,0
2020-10-0611:00:04,,0,0,0,0,0,0
2020-10-0611:00:04,,0,0,0,0,0,0
2020-10-0611:00:05,,0,0,0,0,0,0
2020-10-0611:00:05,,0,0,0.511,0,0,0
2020-10-0611:00:05,,0,0,0.4835,0,0,0
2020-10-0611:00:06,,0,0,0.4835,0,0,0
2020-10-0611:00:06,,0,0,0,0,0,0
2020-10-0611:00:06,,0,0,0,0,0,0
2020-10-0611:00:07,,0,0,0,0,0,0
2020-10-0611:00:07,,0,0,0.0282,0,0,0
2020-10-0611:00:07,,0,0,0.0282,0,0,0
2020-10-0611:00:08,,0,0,0.0298,0,0,0
2020-10-0611:00:08,,0,0,0,0,0,0
2020-10-0611:00:08,,0,0,0,0,0,0
2020-10-0611:00:09,,0,0,0,0,0,0
2020-10-0611:00:09,,0,0,0,0,0,0
2020-10-0611:00:09,,0,0,0,0,0,0
2020-10-0611:00:10,,0,0,0,0,0,0
2020-10-0611:00:10,,0,0,0,0,0,0
2020-10-0611:00:10,,0,0,0,0,0,0
2020-10-0611:00:11,,0,0,0,0,0,0
2020-10-0611:00:11,,0,0,0,0,0,0
2020-10-0611:00:11,,0,0,0,0,0,0
2020-10-0611:00:12,,0,0,0,0,0,0
2020-10-0611:00:12,,0,0,0.0563,0,0,0
2020-10-0611:00:12,,0,0,0.0563,0,0,0
2020-10-0611:00:13,,0,0,0.0565,0,0,0
2020-10-0611:00:13,,0,0,0,0,0,0
2020-10-0611:00:13,,0,0,0,0,0,0
2020-10-0611:00:14,,0,0,0,0,0,0
2020-10-0611:00:14,,0,0,0,0,0,0
2020-10-0611:00:14,,0,0,0,0,0,0
2020-10-0611:00:15,,0,0,0,0,0,0
2020-10-0611:00:15,,0,0,0,0,0,0
2020-10-0611:00:15,,0,0,0,0,0,0
2020-10-0611:00:16,,0,0,0,0,0,0
2020-10-0611:00:16,,0,0,0,0,0,0
2020-10-0611:00:16,,0,0,0,0,0,0
2020-10-0611:00:17,,0,0,0,0,0,0
2020-10-0611:00:17,,0,0,0,0,0,0
2020-10-0611:00:17,,0,0,0,0,0,0
2020-10-0611:00:18,,0,0,0,0,0,0
2020-10-0611:00:18,,0,0,0,0,0,0
2020-10-0611:00:18,,0,0,0,0,0,0
2020-10-0611:00:19,,0,0,0,0,0,0
2020-10-0611:00:19,,0,0,0,0,0,0
2020-10-0611:00:19,,0,0,0,0,0,0
2020-10-0611:00:20,,0,0,0,0,0,0
2020-10-0611:00:20,,0,0,0.4597,0,0,0
2020-10-0611:00:20,,0,0,0.4864,0,0,0
2020-10-0611:00:21,,0,0,0.4601,0,0,0
2020-10-0611:00:21,,0,0,0,0,0,0
2020-10-0611:00:21,,0,0,0,0,0,0
2020-10-0611:00:22,,0,0,0,0,0,0
2020-10-0611:00:22,,0,0,0,0,0,0
2020-10-0611:00:22,,0,0,0,0,0,0
2020-10-0611:00:23,,0,0,0,0,0,0
2020-10-0611:00:23,,0,0,0,0,0,0
2020-10-0611:00:23,,0,0,0,0,0,0
2020-10-0611:00:24,,0,0,0,0,0,0
2020-10-0611:00:24,,0,0,0,0,0,0
2020-10-0611:00:24,,0,0,0,0,0,0
2020-10-0611:00:25,,0,0,0,0,0,0
2020-10-0611:00:25,,0,0,0.1686,0,0,0
2020-10-0611:00:25,,0,0,0.5912,0,0,0
2020-10-0611:00:26,,0,0,0.6175,0,0,0
2020-10-0611:00:26,,0,0,0,0,0,0
2020-10-0611:00:26,,0,0,0,0,0,0
2020-10-0611:00:27,,0,0,0,0,0,0
2020-10-0611:00:27,,0,0,0,0,0,0
2020-10-0611:00:27,,0,0,0,0,0,0
2020-10-0611:00:28,,0,0,0,0,0,0
2020-10-0611:00:28,,0,0,0.6072,0,0,0
2020-10-0611:00:28,,0,0,0.6072,0,0,0
2020-10-0611:00:29,,0,0,0.6072,0,0,0
2020-10-0611:00:29,,0,0,0,0,0,0
2020-10-0611:00:29,,0,0,0,0,0,0
2020-10-0611:00:30,,0,0,0,0,0,0
2020-10-0611:00:30,,0,0,0,0,0,0
2020-10-0611:00:30,,0,0,0,0,0,0
2020-10-0611:00:31,,0,0,0,0,0,0
2020-10-0611:00:31,,0,0,0,0,0,0
2020-10-0611:00:31,,0,0,0,0,0,0
2020-10-0611:00:32,,0,0,0,0,0,0
2020-10-0611:00:32,,0,0,0,0,0,0
2020-10-0611:00:32,,0,0,0,0,0,0
2020-10-0611:00:33,,0,0,0,0,0,0
2020-10-0611:00:33,,0,0,0,0,0,0
2020-10-0611:00:33,,0,0,0,0,0,0
2020-10-0611:00:34,,0,0,0,0,0,0
2020-10-0611:00:34,,0,0,0,0,0,0
2020-10-0611:00:34,,0,0,0,0,0,0
2020-10-0611:00:35,,0,0,0,0,0,0
2020-10-0611:00:35,,0,0,0,0,0,0
2020-10-0611:00:35,,0,0,0,0,0,0
2020-10-0611:00:36,,0,0,0,0,0,0
2020-10-0611:00:36,,0,0,0,0,0,0
2020-10-0611:00:36,,0,0,0,0,0,0
2020-10-0611:00:37,,0,0,0,0,0,0
2020-10-0611:00:37,,0,0,0,0,0,0
2020-10-0611:00:37,,0,0,0,0,0,0
2020-10-0611:00:38,,0,0,0,0,0,0
2020-10-0611:00:38,,0,0,0,0,0,0
2020-10-0611:00:38,,0,0,0,0,0,0
2020-10-0611:00:39,,0,0,0,0,0,0
2020-10-0611:00:39,,0,0,0,0,0,0
2020-10-0611:00:39,,0,0,0,0,0,0
2020-10-0611:00:40,,0,0,0,0,0,0
2020-10-0611:00:40,,0,0,0,0,0,0
2020-10-0611:00:40,,0,0,0,0,0,0
2020-10-0611:00:41,,0,0,0,0,0,0
2020-10-0611:00:41,,0,0,0,0,0,0
2020-10-0611:00:41,,0,0,0,0,0,0
2020-10-0611:00:42,,0,0,0,0,0,0
2020-10-0611:00:42,,0,0,0,0,0,0
2020-10-0611:00:42,,0,0,0,0,0,0
2020-10-0611:00:43,,0,0,0,0,0,0
2020-10-0611:00:43,,0,0,0,0,0,0
2020-10-0611:00:43,,0,0,0,0,0,0
2020-10-0611:00:44,,0,0,0,0,0,0
2020-10-0611:00:44,,0,0,0,0,0,0
2020-10-0611:00:44,,0,0,0,0,0,0
2020-10-0611:00:45,,0,0,0,0,0,0
2020-10-0611:00:45,,0,0,0.028,0,0,0
2020-10-0611:00:45,,0,0,0.028,0,0,0
2020-10-0611:00:46,,0,0,0.028,0,0,0
2020-10-0611:00:46,,0,0,0,0,0,0
2020-10-0611:00:46,,0,0,0,0,0,0
2020-10-0611:00:47,,0,0,0,0,0,0
2020-10-0611:00:47,,0,0,0,0,0,0
2020-10-0611:00:47,,0,0,0,0,0,0
2020-10-0611:00:46,,0,0,0,0,0,0
2020-10-0611:00:48,,0,0,0,0,0,0
2020-10-0611:00:48,,0,0,0,0,0,0
2020-10-0611:00:49,,0,0,0,0,0,0
2020-10-0611:00:49,,0,0,0,0,0,0
2020-10-0611:00:49,,0,0,0,0,0,0
2020-10-0611:00:50,,0,0,0,0,0,0
2020-10-0611:00:50,,0,0,0,0,0,0
2020-10-0611:00:50,,0,0,0,0,0,0
2020-10-0611:00:51,,0,0,0,0,0,0
2020-10-0611:00:51,,0,0,0,0,0,0
2020-10-0611:00:51,,0,0,0,0,0,0
2020-10-0611:00:52,,0,0,0,0,0,0
2020-10-0611:00:52,,0,0,0,0,0,0
2020-10-0611:00:52,,0,0,0,0,0,0
2020-10-0611:00:53,,0,0,0,0,0,0
2020-10-0611:00:53,,0,0,0,0,0,0
2020-10-0611:00:53,,0,0,0,0,0,0
2020-10-0611:00:54,,0,0,0,0,0,0
2020-10-0611:00:54,,0,0,0.1625,0,0,0
2020-10-0611:00:54,,0,0,0.1625,0,0,0
2020-10-0611:00:55,,0,0,0.1625,0,0,0
2020-10-0611:00:55,,0,0,0,0,0,0
2020-10-0611:00:55,,0,0,0,0,0,0
2020-10-0611:00:56,,0,0,0,0,0,0
2020-10-0611:00:56,,0,0,0,0,0,0
2020-10-0611:00:56,,0,0,0,0,0,0
2020-10-0611:00:57,,0,0,0,0,0,0
2020-10-0611:00:57,,0,0,0,0,0,0
2020-10-0611:00:57,,0,0,0,0,0,0
2020-10-0611:00:58,,0,0,0,0,0,0
2020-10-0611:00:58,,0,0,0,0,0,0
2020-10-0611:00:58,,0,0,0,0,0,0
2020-10-0611:00:59,,0,0,0,0,0,0
2020-10-0611:00:59,,0,0,0.1987,0,0,0
2020-10-0611:00:59,,0,0,0.1987,0,0,0
2020-10-0611:01:00,,0,0,0.1987,0,0,0
2020-10-0611:01:00,,0,0,0,0,0,0
2020-10-0611:01:00,,0,0,0,0,0,0
2020-10-0611:01:01,,0,0,0,0,0,0
2020-10-0611:01:01,,0,0,0,0,0,0
2020-10-0611:01:01,,0,0,0,0,0,0
2020-10-0611:01:02,,0,0,0,0,0,0
2020-10-0611:01:02,,0,0,0,0,0,0
2020-10-0611:01:02,,0,0,0,0,0,0
2020-10-0611:01:03,,0,0,0,0,0,0
2020-10-0611:01:03,,0,0,0,0,0,0
2020-10-0611:01:03,,0,0,0,0,0,0
2020-10-0611:01:04,,0,0,0,0,0,0
2020-10-0611:01:04,,0,0,0,0,0,0
2020-10-0611:01:04,,0,0,0,0,0,0
2020-10-0611:01:05,,0,0,0,0,0,0
2020-10-0611:01:05,,0,0,0,0,0,0
2020-10-0611:01:05,,0,0,0,0,0,0
2020-10-0611:01:06,,0,0,0,0,0,0
2020-10-0611:01:06,,0,0,0,0,0,0
2020-10-0611:01:06,,0,0,0,0,0,0
2020-10-0611:01:07,,0,0,0,0,0,0
2020-10-0611:01:07,,0,0,0,0,0,0
2020-10-0611:01:07,,0,0,0,0,0,0
2020-10-0611:01:08,,0,0,0,0,0,0
2020-10-0611:01:08,,0,0,0.5807,0,0,0
2020-10-0611:01:08,,0,0,0.6342,0,0,0
2020-10-0611:01:09,,0,0,0.6342,0,0,0
2020-10-0611:01:09,,0,0,0,0,0,0
