date_time,speed,lane,auto
2020-10-1515:25:24,86,0,1
2020-10-1515:25:25,86,0,1
2020-10-1515:25:25,86,0,1
2020-10-1515:25:25,86,0,1
2020-10-1515:25:26,86,0,1
2020-10-1515:25:26,86,0,1
2020-10-1515:25:26,86,0,1
2020-10-1515:25:27,86,0,1
2020-10-1515:25:27,86,0,1
2020-10-1515:25:27,86,0,1
2020-10-1515:25:28,86,0,1
2020-10-1515:25:28,86,0,1
2020-10-1515:25:28,86,0,1
2020-10-1515:25:29,86,0,1
2020-10-1515:25:29,87,0,1
2020-10-1515:25:29,4,0,1
2020-10-1515:25:29,87,0,1
2020-10-1515:25:30,87,0,1
2020-10-1515:25:30,4,0,1
2020-10-1515:25:30,88,0,1
2020-10-1515:25:31,,0,1
2020-10-1515:25:31,,0,1
2020-10-1515:25:31,3,0,1
2020-10-1515:25:32,,0,1
2020-10-1515:25:32,89,0,1
2020-10-1515:25:32,89,0,1
2020-10-1515:25:33,89,0,1
2020-10-1515:25:33,,0,1
2020-10-1515:25:33,4,0,1
2020-10-1515:25:34,,0,1
2020-10-1515:25:34,48,0,1
2020-10-1515:25:34,8,0,1
2020-10-1515:25:35,48,0,1
2020-10-1515:25:35,48,0,1
2020-10-1515:25:35,48,0,1
2020-10-1515:25:36,90,0,1
2020-10-1515:25:36,8,0,1
2020-10-1515:25:36,90,0,1
2020-10-1515:25:36,48,0,1
2020-10-1515:25:37,8,0,1
2020-10-1515:25:37,,0,1
2020-10-1515:25:37,89,0,1
2020-10-1515:25:38,89,0,1
2020-10-1515:25:38,89,0,1
2020-10-1515:25:38,4,0,1
2020-10-1515:25:39,89,0,1
2020-10-1515:25:39,89,0,1
2020-10-1515:25:39,89,0,1
2020-10-1515:25:40,4,0,1
2020-10-1515:25:40,4,0,1
2020-10-1515:25:40,4,0,1
2020-10-1515:25:41,88,0,1
2020-10-1515:25:41,88,0,1
2020-10-1515:25:41,88,0,1
2020-10-1515:25:42,88,0,1
2020-10-1515:25:42,88,0,1
2020-10-1515:25:42,88,0,1
2020-10-1515:25:43,88,0,1
2020-10-1515:25:43,,0,1
2020-10-1515:25:43,88,0,1
2020-10-1515:25:43,,0,1
2020-10-1515:25:44,88,0,1
2020-10-1515:25:44,87,0,1
2020-10-1515:25:44,87,0,1
2020-10-1515:25:45,4,0,1
2020-10-1515:25:45,4,0,1
2020-10-1515:25:45,4,0,1
2020-10-1515:25:46,4,0,1
2020-10-1515:25:46,4,0,1
2020-10-1515:25:46,4,0,1
2020-10-1515:25:47,4,0,1
2020-10-1515:25:47,4,0,1
2020-10-1515:25:47,87,0,1
2020-10-1515:25:48,87,0,1
2020-10-1515:25:48,4,0,1
2020-10-1515:25:48,4,0,1
2020-10-1515:25:49,87,0,1
2020-10-1515:25:49,87,0,1
2020-10-1515:25:49,87,0,1
2020-10-1515:25:49,87,0,1
2020-10-1515:25:50,87,0,1
2020-10-1515:25:50,4,0,1
2020-10-1515:25:50,87,0,1
2020-10-1515:25:51,87,0,1
2020-10-1515:25:51,87,0,1
2020-10-1515:25:51,4,0,1
2020-10-1515:25:52,87,0,1
2020-10-1515:25:52,4,0,1
2020-10-1515:25:52,4,0,1
2020-10-1515:25:53,87,0,1
2020-10-1515:25:53,87,0,1
2020-10-1515:25:53,87,0,1
2020-10-1515:25:54,87,0,1
2020-10-1515:25:54,87,0,1
2020-10-1515:25:54,87,0,1
2020-10-1515:25:55,4,0,1
2020-10-1515:25:55,4,0,1
2020-10-1515:25:55,4,0,1
2020-10-1515:25:55,,0,1
2020-10-1515:25:56,,0,1
2020-10-1515:25:56,4,0,1
2020-10-1515:25:57,,0,1
2020-10-1515:25:57,4,0,1
2020-10-1515:25:57,,0,1
2020-10-1515:25:57,87,0,1
2020-10-1515:25:58,87,0,1
2020-10-1515:25:58,87,0,1
2020-10-1515:25:58,87,0,1
2020-10-1515:25:59,,0,1
2020-10-1515:25:59,87,0,1
2020-10-1515:25:59,87,0,1
2020-10-1515:26:00,,0,1
2020-10-1515:26:00,,0,1
2020-10-1515:26:00,88,0,1
2020-10-1515:26:01,,0,1
2020-10-1515:26:01,,0,1
2020-10-1515:26:01,,0,1
2020-10-1515:26:02,88,0,1
2020-10-1515:26:02,88,0,1
2020-10-1515:26:02,88,0,1
2020-10-1515:26:03,,0,1
2020-10-1515:26:03,,0,1
2020-10-1515:26:03,,0,1
2020-10-1515:26:04,,0,1
2020-10-1515:26:04,,0,1
2020-10-1515:26:04,,0,1
2020-10-1515:26:04,,0,1
2020-10-1515:26:05,,0,1
2020-10-1515:26:05,,0,1
2020-10-1515:26:05,,0,1
2020-10-1515:26:06,90,0,1
2020-10-1515:26:06,48,0,1
2020-10-1515:26:06,90,0,1
2020-10-1515:26:07,8,0,1
