date_time,speed,lane,auto
2020-10-1515:40:59,78,1,1
2020-10-1515:40:59,75,1,1
2020-10-1515:41:00,,1,1
2020-10-1515:41:00,,1,1
2020-10-1515:41:00,,1,1
2020-10-1515:41:01,70,1,1
2020-10-1515:41:01,69,1,1
2020-10-1515:41:01,68,1,1
2020-10-1515:41:01,67,1,1
2020-10-1515:41:02,66,1,1
2020-10-1515:41:02,66,1,1
2020-10-1515:41:02,65,1,1
2020-10-1515:41:03,65,1,1
2020-10-1515:41:03,65,1,1
2020-10-1515:41:03,65,1,1
2020-10-1515:41:04,65,1,1
2020-10-1515:41:04,66,1,1
2020-10-1515:41:04,66,1,1
2020-10-1515:41:05,66,1,1
2020-10-1515:41:05,4,1,1
2020-10-1515:41:05,67,1,1
2020-10-1515:41:06,68,1,1
2020-10-1515:41:06,69,1,1
2020-10-1515:41:06,70,1,1
2020-10-1515:41:07,,1,1
2020-10-1515:41:07,4,1,1
2020-10-1515:41:07,,1,1
2020-10-1515:41:08,,1,1
2020-10-1515:41:08,76,1,1
2020-10-1515:41:08,77,1,1
2020-10-1515:41:08,78,1,1
2020-10-1515:41:09,,1,1
2020-10-1515:41:09,80,1,1
2020-10-1515:41:09,,1,1
2020-10-1515:41:10,82,1,0
2020-10-1515:41:10,84,1,1
2020-10-1515:41:10,85,1,1
2020-10-1515:41:11,86,1,1
2020-10-1515:41:11,87,1,1
2020-10-1515:41:11,88,1,1
2020-10-1515:41:12,89,1,1
2020-10-1515:41:12,90,1,1
2020-10-1515:41:12,,1,1
2020-10-1515:41:13,4,1,1
2020-10-1515:41:13,4,1,1
2020-10-1515:41:13,93,1,1
2020-10-1515:41:14,93,1,1
2020-10-1515:41:14,,1,1
2020-10-1515:41:14,94,1,1
2020-10-1515:41:14,95,1,1
2020-10-1515:41:15,95,1,1
2020-10-1515:41:15,96,1,1
2020-10-1515:41:15,96,1,1
2020-10-1515:41:16,97,1,1
2020-10-1515:41:16,,1,1
2020-10-1515:41:16,,1,0
2020-10-1515:41:17,,1,0
2020-10-1515:41:17,98,1,0
2020-10-1515:41:17,98,1,0
2020-10-1515:41:18,98,1,0
2020-10-1515:41:18,98,1,0
2020-10-1515:41:18,98,0,0
2020-10-1515:41:19,98,1,0
2020-10-1515:41:19,98,0,0
2020-10-1515:41:19,98,0,0
2020-10-1515:41:20,98,1,0
2020-10-1515:41:20,98,1,0
2020-10-1515:41:20,98,1,0
2020-10-1515:41:21,98,1,1
2020-10-1515:41:21,98,1,1
2020-10-1515:41:21,,1,1
2020-10-1515:41:21,,1,1
2020-10-1515:41:22,95,1,1
2020-10-1515:41:22,94,1,0
2020-10-1515:41:22,93,1,0
2020-10-1515:41:23,,1,0
2020-10-1515:41:23,90,1,0
2020-10-1515:41:23,89,1,0
2020-10-1515:41:24,88,1,0
2020-10-1515:41:24,4,1,0
2020-10-1515:41:24,87,1,0
2020-10-1515:41:25,86,1,0
2020-10-1515:41:25,85,1,0
2020-10-1515:41:25,84,1,0
2020-10-1515:41:26,,1,0
2020-10-1515:41:26,83,1,0
2020-10-1515:41:26,82,1,0
2020-10-1515:41:27,,1,0
2020-10-1515:41:27,,1,0
2020-10-1515:41:27,78,1,1
2020-10-1515:41:28,78,1,1
2020-10-1515:41:28,76,1,1
2020-10-1515:41:28,76,1,1
2020-10-1515:41:28,75,1,1
2020-10-1515:41:29,,1,1
2020-10-1515:41:29,,1,1
2020-10-1515:41:29,,1,1
2020-10-1515:41:30,,1,1
2020-10-1515:41:30,72,1,1
2020-10-1515:41:30,72,1,1
2020-10-1515:41:31,4,1,1
2020-10-1515:41:31,4,1,1
2020-10-1515:41:31,4,1,1
2020-10-1515:41:32,,1,1
